rxns	rxnNames	grRules	subSystems	Std_GEM	Std_ecM	Std_ecP	HiT_GEM	HiT_ecM	HiT_ecP	LpH_GEM	LpH_ecM	LpH_ecP	Osm_GEM	Osm_ecM	Osm_ecP
r_0117	ATP:D-glucosamine 6-phosphotransferase	KLMA_60412	Amino sugar and nucleotide sugar metabolism	0	0	0	0	-0	0	0	0	0	0	0	0
r_0118	acetyl-CoA:D-glucosamine-6-phosphate N-acetyltransferase	KLMA_20768	Amino sugar and nucleotide sugar metabolism	0.00784508409556903	0.00639090176670224	0.006885024894	0.00695387514294	0.005041662963332	0.006885024894	0.00695387514294	0.005041662963332	0.00458262538246186	0.00695387514294	0.005041662963332	0.00383491062914299
r_0119	N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase	KLMA_80026	Amino sugar and nucleotide sugar metabolism	0.00784508409556903	0.00639090176670224	0.006885024894	0.00695387514294	0.005041662963332	0.006885024894	0.00695387514294	0.005041662963332	0.00458262538246186	0.00695387514294	0.005041662963332	0.00383491062914299
r_0120	chitin[c]+H2O[c]<=>N-acetyl-D-glucosamine[c]	KLMA_10216 or KLMA_20612	Amino sugar and nucleotide sugar metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0121	UDP-N-acetyl-alpha-D-glucosamine[c] => chitin[c]+UDP[c]	KLMA_40217 or KLMA_10658 or KLMA_10656	Amino sugar and nucleotide sugar metabolism	0.00784508409556903	0.00639090176670224	0.006885024894	0.00695387514294	0.005041662963332	0.006885024894	0.00695387514294	0.005041662963332	0.00458262538246186	0.00695387514294	0.005041662963332	0.00383491062914299
r_0122	(S)-Lactate:ferricytochrome-c 2-oxidoreductase	KLMA_10621 or KLMA_30013	Pyruvate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0123	(R)-Lactate:ferricytochrome-c 2-oxidoreductase	KLMA_10649 or KLMA_40583 or KLMA_50301 or KLMA_60482	Pyruvate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0124	2-Oxopropanal:NADP+ oxidoreductase	KLMA_60481	Pyruvate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0125	(S)-malate:NAD+ oxidoreductase (decarboxylating)	KLMA_60335	Pyruvate metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0126	oxaloacetate carboxy-lyase (pyruvate-forming)	KLMA_60335	Pyruvate metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0127	oxaloacetate carboxy-lyase (pyruvate-forming)	KLMA_60335	Pyruvate metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0128	Acetyl-CoA hydrolase	KLMA_20042	Pyruvate metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0129	acetyl-CoA:glyoxylate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming);	KLMA_60243	Pyruvate metabolism	0.0101355016143536	0.0160604266391333	0.00862211441943694	0.00898436871114525	-0	-0	0.00899176156292361	-0	0.0130679612010338	0.00899090846089973	-0	-0
r_0130	(R)-S-Lactoylglutathione hydrolase	KLMA_30243	Pyruvate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0131	(R)-Lactaldehyde:NAD+ oxidoreductase	KLMA_10097	Pyruvate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0132	(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing)	KLMA_60462	Pyruvate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0133	(S)-Lactaldehyde:NADP+ oxidoreductase	KLMA_30018 or KLMA_60481	Pyruvate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0134	hydrogen-peroxide:hydrogen-peroxide oxidoreductase	KLMA_60401 or KLMA_50419	Glyoxylate and dicarboxylate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0135	isocitrate glyoxylate-lyase (succinate-forming)	KLMA_70179	Glyoxylate and dicarboxylate metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0136	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate pyruvate-lyase (succinate-forming)	KLMA_70179 or KLMA_70429	Propanoate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0137	Propionyladenylate:CoA propionyltransferase	KLMA_30602 or KLMA_50533	Propanoate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0138	propanoyl-CoA:oxaloacetate C-propanoyltransferase (thioester-hydrolysing, 1-carboxyethyl-forming);	KLMA_20105 or KLMA_70444	Propanoate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0139	ATP:propanoate adenyltransferase	KLMA_30602 or KLMA_50533	Propanoate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0140	2-Hydroxybutane-1,2,3-tricarboxylate hydro-lyase	KLMA_70443	Propanoate metabolism	0	0	0	0	-0	0	0	0	0	0	0	0
r_0141	(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate hydro-lyase	KLMA_10153 or KLMA_30312	Propanoate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0142	(R,R)-Butane-2,3-diol:NAD+ oxidoreductase	KLMA_50016 or KLMA_50017	Butanoate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0143	(R)-Acetoin:NAD+ oxidoreductase	KLMA_50016 or KLMA_50017	Butanoate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0144	2-Acetolactate pyruvate-lyase (carboxylating)	KLMA_30105 or KLMA_30148	Butanoate metabolism	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_0145	pyruvate:pyruvate acetaldehydetransferase (decarboxylating);	KLMA_30148 and KLMA_30105	C5-Branched dibasic acid metabolism	0.0274418703798659	-0	0.0240836119029	0.024324448021929	0.0342550268629089	0.0240836119029	0.024324448021929	0.0342550268629089	0.0359076203201457	0.024324448021929	0.0342550268629089	0.0389843798996322
r_0146	CDP-diacylglycerol:myo-inositol 3-phosphatidyltransferase	KLMA_50434	Inositol phosphate metabolism	0.000322408762354452	0.000262646246407361	0.00028295328996	0.0002857828228596	0.000207196715159878	0.00028295328996	0.0002857828228596	0.000207196715159878	0.000188331770557834	0.0002857828228596	0.000207196715159878	0.000157603000123384
r_0147	D-myo-Inositol-1,3-bisphosphate 3-phosphohydrolase	KLMA_30028 or KLMA_70102	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0148	ATP:1-Phosphatidyl-1D-myo-inositol 4-phosphotransferase	KLMA_30155 or KLMA_10108 or KLMA_30314	Inositol phosphate metabolism	-0	0	0	0	0	0	0	0	0	0	0	0
r_0149	ATP:1-phosphatidyl-1D-myo-inositol 3-phosphotransferase	KLMA_50575	Inositol phosphate metabolism	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_0150	1-Phosphatidyl-1D-myo-inositol 3-phosphate 3-phosphohydrolase	KLMA_30028 or KLMA_70102	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0151	1-Phosphatidyl-1D-myo-inositol-4,5-bisphosphate inositoltrisphosphohydrolase	KLMA_80017 or KLMA_80018	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0152	ATP:1-phosphatidyl-1D-myo-inositol-4-phosphate 5-phosphotransferase	KLMA_50129	Inositol phosphate metabolism	-0	0	-0	-0	-0	-0	-0	0	-0	-0	0	-0
r_0153	Phosphatidyl-myo-inositol-4,5-bisphosphate 4-phosphohydrolase	KLMA_50389 or KLMA_60227 or KLMA_60281	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0154	Phosphatidylinositol-3,4,5-trisphosphate 3-phosphohydrolase	KLMA_60260	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0155	ATP:1D-myo-inositol 1,3,4,5,6-pentakisphosphate 2-phosphotransferase	KLMA_70370	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0156	ATP:1D-myo-inositol-1,4,5-trisphosphate 6-phosphotransferase	KLMA_50536	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0157	ATP:1D-myo-inositol-1,4,5-trisphosphate 6-phosphotransferase	KLMA_50536	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0158	ATP:1-phosphatidyl-1D-myo-inositol-3-phosphate 5-phosphotransferase	KLMA_20473	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0159	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase	KLMA_80302	Carbon fixation in photosynthetic organisms	0	0	-0.006885024894	0	0	0	0	0	-0.00458262538246186	0	0	0
r_0160	Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase	KLMA_40388	Carbon fixation in photosynthetic organisms	0	0	-0	0	0	0	0	0	-0	0	0	-0
r_0161	Sedoheptulose 1,7-bisphosphate 1-phosphohydrolase	KLMA_60452 or KLMA_60019	Carbon fixation in photosynthetic organisms	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_0162	S-Formylglutathione hydrolase	KLMA_50082	Methane metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0163	methanol:hydrogen-peroxide oxidoreductase	KLMA_60401 or KLMA_50419	Methane metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0164	D-Fructose-1,6-bisphosphate 1-phosphohydrolase	KLMA_60452	Methane metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0165	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)	KLMA_40388	Methane metabolism	0	-0.923315539517558	0	0	0	0	0	0	0	0	0	0
r_0166	H+[c]+NADPH[c]+oxygen[c]+trimethylamine[c]<=>H2O[c]+NADP(+)[c]+trimethylamine N-oxide[c]	KLMA_10464 or KLMA_20781 or KLMA_30019 or KLMA_40153	Methane metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0167	S-(hydroxymethyl)glutathione dehydrogenase	KLMA_50315 or KLMA_40624	Methane metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0168	S-(hydroxymethyl)glutathione dehydrogenase	KLMA_50315 or KLMA_40624	Methane metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0169	glycine synthase;	KLMA_50231 or KLMA_50333 or KLMA_60420	Nitrogen metabolism	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_0170	glycine synthase;	KLMA_50231 or KLMA_50333 or KLMA_60420	Nitrogen metabolism	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_0171	Cystathionine L-homocysteine-lyase (deaminating)	KLMA_30325	Nitrogen metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0172	3'-Phospho-5'-adenylyl sulfate 3'-phosphohydrolase	KLMA_60279	Sulfur metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0173	hydrogen-sulfide:NADP+ oxidoreductase	KLMA_50471 and KLMA_40494	Sulfur metabolism	0.00588867306011523	0.00931774132106308	0.0051680339073	0.00521971424637302	0.00735059198767066	0.00516803390729998	0.00521971424637302	0.00735059198767066	0.00758160626326781	0.00521971424637302	0.00735059198767066	0.0083654249053914
r_0174	adenosine 3',5'-bisphosphate,sulphite:oxidized-thioredoxin oxidoreductase (3'-phosphoadenosine-5'-phosphosulfate -forming)	KLMA_70271	Sulfur metabolism	0.00588867306011523	0.00931774132106308	0.0051680339073	0.00521971424637302	0.00735059198767066	0.00516803390729998	0.00521971424637302	0.00735059198767066	0.00758160626326781	0.00521971424637302	0.00735059198767066	0.0083654249053914
r_0175	4 ferrocytochrome c[m]+6 H+[m]+oxygen[m]=>4 ferricytochrome c[m]+6 H+[c]+2 H2O[m]	KLMA_20798 or KLMA_90002 or KLMA_90011 or KLMA_80159 or KLMA_80322 or KLMA_40468 or KLMA_40467 or KLMA_40511 or KLMA_60198 or KLMA_90009 or KLMA_70307	Oxidative phosphorylation	3.49176599156935	3.51727836922374	3.39856684565262	8.76686332272953	1.56989177727536	2.33538042395699	5.18967071558131	2.0042225504437	3.7814435508003	5.60246986247926	1.94218576070554	2.48383200333317
r_0176	2 ferricytochrome c[m]+1.5 H+[m]+ubiquinol-6[m]=>2 ferrocytochrome c[m]+1.5 H+[c]+ubiquinone-6[m]	KLMA_90003 or KLMA_30267	Oxidative phosphorylation	6.98353232155287	7.03455712253529	6.79713398830524	17.5337269454291	3.13978385755042	4.67076114491398	10.3793417311326	4.0084454038871	7.56288739860059	11.2049400249285	3.88437182441078	4.96766430366634
r_0177	ADP[m]+3 H+[c]+phosphate[m]=>ATP[m]+3 H+[m]+H2O[m]	KLMA_90010 or KLMA_50597 or KLMA_90009 or KLMA_90012 or KLMA_10024 or KLMA_60192 or KLMA_70216 or KLMA_20085 or KLMA_10717 or KLMA_40417	Oxidative phosphorylation	7.84601440502909	7.89732630846668	7.63759627885378	19.7161715610382	3.49260736878174	5.24542683003861	11.6674881949547	4.49487463524819	8.49463763083236	12.5962862754751	4.35589863524822	5.5737633706469
r_0178	Acetyl-CoA:acetyl-CoA C-acetyltransferase	KLMA_60383	Fatty acid metabolism	0.0699542558450913	0.0569872427959522	0.0613934518824	0.062007386401224	0.0449561707995107	0.0613934518824	0.062007386401224	0.0449561707995107	0.0408630608087438	0.062007386401224	0.0449561707995107	0.0341957225730249
r_0179	Butanoyl-CoA:oxygen 2-oxidoreductase	KLMA_60029 or KLMA_20263	Fatty acid metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0180	Palmitoyl-CoA:oxygen 2-oxidoreductase	KLMA_60029 or KLMA_20263	Fatty acid metabolism	0	-0	0	0	-0	0	0	-0	0	0	-0	0
r_0181	Palmitate:CoA ligase (AMP-forming)	KLMA_30088 or KLMA_70312	Fatty acid metabolism	-0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0
r_0182	Palmitaldehyde:NAD+ oxidoreductase	KLMA_30107	Fatty acid metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0183	(S)-3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase	KLMA_70426 or KLMA_30357	Fatty acid metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0184	(S)-3-Hydroxybutanoyl-CoA hydro-lyase	KLMA_70426	Fatty acid metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0185	Octanoyl-CoA:oxygen 2-oxidoreductase	KLMA_60029 or KLMA_20263	Fatty acid metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0186	Lauroyl-CoA:(acceptor) 2,3-oxidoreductase	KLMA_60029 or KLMA_20263	Fatty acid metabolism	0	-0	-0	0	-0	0	0	-0	-0	0	-0	-0
r_0187	Tetradecanoyl-CoA:(acceptor) 2,3-oxidoreductase	KLMA_60029 or KLMA_20263	Fatty acid metabolism	0	-0	-0	0	-0	-0	0	-0	0	0	-0	0
r_0188	Hexanoyl-CoA:(acceptor) 2,3-oxidoreductase	KLMA_60029 or KLMA_20263	Fatty acid metabolism	0	-0	-0	0	-0	-0	0	-0	-0	0	-0	-0
r_0189	Decanoyl-CoA:(acceptor) 2,3-oxidoreductase	KLMA_60029 or KLMA_20263	Fatty acid metabolism	0	-0	-0	0	-0	-0	0	-0	-0	0	-0	-0
r_0190	acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0.00411807946010054	0.00335474233522572	0.00361412054388	0.0036502617493188	0.00264649353103058	0.00361412054388	0.0036502617493188	0.00264649353103058	0.00240553386438654	0.0036502617493188	0.00264649353103058	0.00201303982223909
r_0191	acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0192	Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase	KLMA_40526 or KLMA_70219 or KLMA_20796	Fatty acid biosynthesis	0.0292383641667138	0.0238186705801026	0.025660255861548	0.0259168584201635	0.0187901040703171	0.025660255861548	0.0259168584201635	0.0187901040703171	0.0170792904371444	0.0259168584201635	0.0187901040703171	0.0142925827378975
r_0193	Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase	KLMA_40526 or KLMA_20796	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0194	Oleoyl-[acyl-carrier protein] hydrolase	KLMA_40526	Fatty acid biosynthesis	0.00111188145422715	0.000905780430510945	0.0009758125468476	0.000985570672316076	0.000714553253378257	0.0009758125468476	0.000985570672316076	0.000714553253378257	0.000649494143384365	0.000985570672316076	0.000714553253378257	0.000543520752004553
r_0195	Oleoyl-[acyl-carrier-protein] hydrolase	KLMA_40526	Fatty acid biosynthesis	0.00135896622183318	0.00110706497062449	0.0011926597794804	0.0012045863772752	0.000873342865240092	0.0011926597794804	0.0012045863772752	0.000873342865240092	0.000793826175247557	0.0012045863772752	0.000873342865240092	0.000664303141338898
r_0196	Acyl-[acyl-carrier-protein],hydrogen-donor:oxygen oxidoreductase		Fatty acid biosynthesis	0.00135896622183318	0.00110706497062449	0.0011926597794804	0.0012045863772752	0.000873342865240092	0.0011926597794804	0.0012045863772752	0.000873342865240092	0.000793826175247557	0.0012045863772752	0.000873342865240092	0.000664303141338898
r_0197	Dodecanoyl-[acyl-carrier-protein] hydrolase	KLMA_40526	Fatty acid biosynthesis	0.000247084767606032	0.000201284540113543	0.0002168472326328	0.000219015704959128	0.000158789611861835	0.0002168472326328	0.000219015704959128	0.000158789611861835	0.000144332031863192	0.000219015704959128	0.000158789611861835	0.000120782389334345
r_0198	Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	KLMA_70184	Fatty acid biosynthesis	0.00411807946010054	0.00335474233522572	0.00361412054388	0.0036502617493188	0.00264649353103058	0.00361412054388	0.0036502617493188	0.00264649353103058	0.00240553386438654	0.0036502617493188	0.00264649353103058	0.00201303982223909
r_0199	Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	KLMA_70184	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0200	biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)	KLMA_60469	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0201	biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)	KLMA_60469	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0202	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	KLMA_60469	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0203	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	KLMA_60469	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0204	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase	KLMA_40526	Fatty acid biosynthesis	0.00411807946010054	0.00335474233522572	0.00361412054388	0.0036502617493188	0.00264649353103058	0.00361412054388	0.0036502617493188	0.00264649353103058	0.00240553386438654	0.0036502617493188	0.00264649353103058	0.00201303982223909
r_0205	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase	KLMA_40526	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0206	Butyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	-0.00411807946010054	-0.00335474233522572	-0.00361412054388	-0.0036502617493188	-0.00264649353103058	-0.00361412054388	-0.0036502617493188	0	-0.001960256705529	0	0	0
r_0207	Butyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0208	Butyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)	KLMA_60271	Fatty acid biosynthesis	0	0	0	0	0	0	0	-0.00264649353103058	-0.000445277158857533	-0.0036502617493188	-0.00264649353103058	-0.00201303982223909
r_0209	Butyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)	KLMA_60271	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0210	(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase	KLMA_70219	Fatty acid biosynthesis	-0.00411807946010054	-0.00335474233522572	-0.00361412054388	-0.0036502617493188	-0.00264649353103058	-0.00361412054388	-0.0036502617493188	-0.00264649353103058	-0.00240553386438654	-0.0036502617493188	-0.00264649353103058	-0.00201303982223909
r_0211	(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase	KLMA_70219	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0212	(3R)-3-Hydroxydecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	-0.00411807946010054	-0.00335474233522572	-0.00361412054388	-0.0036502617493188	-0.00264649353103058	-0.00361412054388	-0.0036502617493188	-0.00264649353103058	-0.00240553386438654	-0.0036502617493188	-0.00264649353103058	-0.00201303982223909
r_0213	(3R)-3-Hydroxydecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	KLMA_70219	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0214	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0.00411807946010054	0.00335474233522572	0.00361412054388	0.0036502617493188	0.00264649353103058	0.00361412054388	0.0036502617493188	0.00264649353103058	0.00240553386438654	0.0036502617493188	0.00264649353103058	0.00201303982223909
r_0215	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0216	(3R)-3-Hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	-0.00411807946010054	-0.00335474233522572	-0.00361412054388	-0.0036502617493188	-0.00264649353103058	-0.00361412054388	-0.0036502617493188	-0.00264649353103058	-0.00240553386438654	-0.0036502617493188	-0.00264649353103058	-0.00201303982223909
r_0217	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase;	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0.00411807946010054	0.00335474233522572	0.00361412054388	0.0036502617493188	0.00264649353103058	0.00361412054388	0.0036502617493188	0.00264649353103058	0.00240553386438654	0.0036502617493188	0.00264649353103058	0.00201303982223909
r_0218	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase;	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0219	(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	-0.00337682515728244	-0.00275088871488509	-0.0029635788459816	-0.00299321463444142	-0.00217012469544508	-0.0029635788459816	-0.00299321463444142	-0.00217012469544508	-0.00197253776879696	-0.00299321463444142	-0.00217012469544508	-0.00165069265423605
r_0220	(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0.00337682515728244	0.00275088871488509	0.0029635788459816	0.00299321463444142	0.00217012469544508	0.0029635788459816	0.00299321463444142	0.00217012469544508	0.00197253776879696	0.00299321463444142	0.00217012469544508	0.00165069265423605
r_0221	(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0222	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	-0.0037886331032925	-0.00308636294840766	-0.0033249909003696	-0.0033582408093733	-0.00243477404854814	-0.0033249909003696	-0.0033582408093733	-0.00243477404854814	-0.00221309115523561	-0.0033582408093733	-0.00243477404854814	-0.00185199663645996
r_0223	(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0.0037886331032925	0.00308636294840766	0.0033249909003696	0.0033582408093733	0.00243477404854814	0.0033249909003696	0.0033582408093733	0.00243477404854814	0.00221309115523561	0.0033582408093733	0.00243477404854814	0.00185199663645996
r_0224	(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0225	Dodecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	-0.00403571787089853	-0.00328764748852121	-0.0035418381330024	-0.00357725651433243	-0.00259356366040997	-0.0035418381330024	-0.00357725651433243	0	-0.00235742318709881	0	0	-0.0019727790257943
r_0226	Dodecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	KLMA_40526 or KLMA_70219	Fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
