uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
P20459	YJR007W	0.00000461	0.00000432	0.0000059	0.00000485	0.00000346	0.00000502	0.00000547	0.00000305	0.00000408	0.00000466	0.0000066	0.0000048
P40303	YOL038W	0.00000603	0.0000079	0.00000772	0.00000346	0.00000893	0.00000427	0.00000716	0.00000583	0.00000982	0.00000418	0.00000864	0.00000726
P05740	YKL180W	0.0000117	0.00000595	0.00000682	0.0000158	0.00000898	0.00000873	0.0000101	0.0000145	0.00000563	0.00000538	0.00000565	0.00000871
P46990	YJL177W	0.0000117	0.00000324	0.00000682	0.0000139	0.00000898	0.00000873	0.00000859	0.0000145	0.00000428	0.0000041	0.00000429	0.00000597
P40010	YER006W	0.00000169	0.00000311	0.00000297	0.00000293	0.00000305	0.00000184	0.00000429	0.00000472	0.00000294	0.00000208	0.00000218	0.00000282
P32835	YLR293C	0.00000753	0.00000458	0.0000043	0.00000544	0.00000449	0.00000534	0.00000555	0.00000499	0.00000546	0.00000415	0.00000548	0.0000046
P32836	YOR185C	0.00000748	0.00000455	0.00000427	0.0000054	0.00000446	0.0000053	0.00000451	0.00000496	0.00000543	0.00000412	0.00000544	0.00000457
P32468	YHR107C	0.00000297	0.00000279	0.00000334	0.00000423	0.0000044	0.00000596	0.00000306	0.00000241	0.00000315	0.00000406	0.00000264	0.0000031
P48589	YOR369C	0.0000143	0.0000187	0.000016	0.0000103	0.0000107	0.0000127	0.0000147	0.00000946	0.0000151	0.0000169	0.0000177	0.0000127
Q04894	YMR318C	0.00000293	0.00000166	0.00000249	0.00000112	0.00000116	0.00000193	0.00000314	0.00000237	0.00000259	0.00000556	0.00000984	0.00000976
P00447	YHR008C	0.0000142	0.0000104	0.00000478	0.00000606	0.0000102	0.00000613	0.00000815	0.0000143	0.00000981	0.00000582	0.0000061	0.00000716
P53885	YNL173C	0.00000641	0.00000527	0.00000624	0.00000637	0.00000588	0.00000787	0.00000594	0.00000585	0.0000064	0.00000242	0.00000254	0.0000026
Q12464	YPL235W	0.00000155	0.00000361	0.00000427	0.00000251	0.00000354	0.00000213	0.00000407	0.00000126	0.00000138	0.00000242	0.0000039	0.00000328
P47120	YJR070C	0.00000582	0.00000904	0.0000098	0.00000439	0.00000313	0.00000454	0.00000635	0.0000062	0.00000855	0.00000731	0.00000597	0.00000371
P00498	YER055C	0.00000569	0.00000447	0.00000689	0.00000421	0.00000359	0.00000426	0.00000491	0.0000054	0.00000591	0.00000404	0.00000506	0.00000356
P37262	YCR073W-A	0.00000437	0.00000409	0.0000063	0.00000315	0.0000056	0.00000235	0.00000263	0.0000065	0.00000251	0.00000303	0.00000318	0.00000212
P50278	YNR034W	0.000000976	0.000000914	0.00000146	0.000000861	0.00000193	0.00000164	0.00000154	0.00000122	0.000000865	0.00000234	0.0000045	0.00000378
Q12480	YPR004C	0.00000457	0.00000294	0.0000049	0.00000338	0.00000491	0.00000271	0.00000282	0.00000433	0.0000022	0.00000211	0.00000168	0.00000341
P20449	YOR046C	0.00000275	0.00000216	0.00000192	0.00000243	0.00000253	0.00000206	0.0000017	0.00000223	0.00000205	0.00000273	0.00000287	0.00000316
P12385	YBR143C	0.00000267	0.0000035	0.0000026	0.00000193	0.00000121	0.00000144	0.00000317	0.00000258	0.00000194	0.00000227	0.00000383	0.00000322
P14306	YLR178C	0.0000105	0.00000986	0.00000846	0.0000138	0.0000127	0.0000115	0.0000142	0.0000157	0.0000154	0.00000638	0.00000435	0.00000365
P07277	YMR208W	0.00000313	0.00000245	0.00000378	0.0000015	0.00000442	0.00000341	0.0000023	0.00000138	0.00000324	0.00000144	0.00000115	0.00000195
P35732	YKL054C	0.000000998	0.000000934	0.00000137	0.00000128	0.000000916	0.00000159	0.00000107	0.00000118	0.00000129	0.000000845	0.00000199	0.00000147
P05755	YBR189W	0.00000443	0.0000084	0.00000309	0.0000164	0.00000823	0.00000977	0.0000153	0.00000866	0.00000794	0.00000622	0.00000517	0.00000548
0	0	0.0000154	0.0000222	0.0000107	0.0000292	0.0000304	0.0000258	0.0000244	0.0000192	0.0000136	0.000013	0.0000137	0.00000625
P36148	YKR067W	0.00000169	0.00000113	0.000001	0.00000273	0.00000155	0.00000272	0.00000106	0.00000137	0.00000196	0.000000361	0.000000134	0.000000318
P38988	YDL198C	0.00000657	0.00000615	0.00000458	0.00000495	0.00000515	0.00000611	0.00000413	0.00000699	0.00000582	0.00000259	0.00000342	0.00000287
P13298	YML106W	0.00000467	0.00000803	0.00000501	0.00000634	0.00000787	0.00000935	0.00000529	0.00000694	0.0000103	0.00000726	0.00000638	0.0000064
Q05016	YMR226C	0.00000458	0.00000626	0.00000903	0.00000404	0.00000182	0.00000499	0.00000576	0.00000731	0.00000592	0.00000982	0.00000593	0.0000107
P20606	YPL218W	0.0000111	0.00000873	0.00000908	0.00000822	0.00000856	0.0000102	0.00000819	0.00000755	0.0000115	0.0000079	0.00000988	0.0000083
P40850	YNL085W	0.00000102	0.000000784	0.00000085	0.00000126	0.000000768	0.00000133	0.00000105	0.000000538	0.00000108	0.0000014	0.000000908	0.00000123
P38624	YJL001W	0.00000775	0.00000866	0.00000991	0.00000242	0.00000462	0.00000549	0.0000105	0.0000101	0.00000562	0.00000783	0.00000563	0.0000069
P22336	YAR007C	0.00000129	0.00000306	0.00000154	0.000000905	0.00000203	0.000000609	0.00000139	0.00000265	0.00000226	0.000000869	0.00000167	0.00000216
P25293	YKR048C	0.00000287	0.00000269	0.000002	0.00000253	0.00000314	0.00000373	0.00000295	0.00000277	0.00000355	0.00000243	0.00000304	0.00000345
Q06494	YPR127W	0.00000381	0.00000357	0.00000371	0.00000617	0.00000725	0.00000581	0.00000581	0.00000497	0.00000544	0.00000385	0.00000339	0.00000101
P01120	YNL098C	0.00000346	0.00000553	0.00000541	0.00000305	0.00000713	0.00000461	0.00000371	0.00000408	0.00000375	0.00000233	0.00000244	0.00000376
P01119	YOR101W	0.000000199	0	0.000000139	0	0.000000183	0.000000217	0.000000146	0.000000161	0.000000176	0.000000169	0.000000177	0.000000148
P38075	YBR035C	0.00000581	0.00000544	0.0000059	0.00000746	0.00000651	0.00000923	0.00000959	0.00000802	0.00000878	0.00000717	0.0000063	0.00000853
Q12074	YPR069C	0.00000487	0.00000735	0.00000623	0.00000429	0.00000447	0.00000531	0.00000658	0.00000394	0.00000696	0.00000576	0.00000516	0.00000434
P32179	YOL064C	0.0000075	0.00000547	0.00000523	0.00000446	0.00000216	0.00000256	0.0000043	0.00000473	0.00000448	0.00000429	0.00000263	0.00000221
P32368	YKL212W	0.00000129	0.000000521	0.00000227	0.00000165	0.000000713	0.0000014	0.000000947	0.000000826	0.00000114	0.000000471	0.000000907	0.00000117
P10963	YKR097W	0.000000436	0.000000629	0.00000132	0.00000388	0.00000281	0.00000531	6.19E-08	0.000000068	0.000000211	0.00000589	0.00000769	0.0000056
P15424	YDR194C	0.00000262	0.0000016	0.0000016	0.000000818	0.000000464	0.00000101	0.00000086	0.00000186	0.00000127	0.00000121	0.00000127	0.00000127
P02294	YBL002W	0.0000133	0.0000125	0.0000183	0.0000118	0.0000122	0.0000177	0.000012	0.0000184	0.0000144	0.00000896	0.00000512	0.0000121
P38911	YML074C	0.00000144	0.00000178	0.00000167	0.00000127	0.00000174	0.00000157	0.0000014	0.00000282	0.000000915	0.00000203	0.000000918	0.00000218
Q06205	YLR449W	0.000000723	0.000000677	0.000000776	0.000000982	0.000000128	0.00000121	0.000000819	0.00000166	0.000000641	0.000000613	0.000000642	0.00000054
P32521	YIR006C	0.000000351	0.00000048	0.00000062	0.00000107	0.000000816	0.000000969	0.000000259	0.000000348	0.000000247	0.00000018	4.77E-08	0.000000158
P22146	YMR307W	0.00000151	0.00000112	0.00000208	0.00000195	0.00000139	0.00000165	0.00000111	0.00000074	0.00000106	0.000000774	0.00000265	0.00000222
P09457	YDR298C	0.00000647	0.00000741	0.00000451	0.00000345	0.00000472	0.00000305	0.00000582	0.00000764	0.00000701	0.00000799	0.00000982	0.00000825
Q12250	YDL147W	0.00000169	0.000002	0.00000253	0.00000274	0.00000196	0.00000338	0.00000192	0.00000104	0.00000275	0.0000018	0.00000231	0.00000232
Q04062	YDR427W	0.00000257	0.00000294	0.00000352	0.00000137	0.00000343	0.0000028	0.00000231	0.00000254	0.00000388	0.00000266	0.00000389	0.00000234
Q03161	YMR099C	0.00000477	0.0000072	0.00000611	0.00000502	0.00000805	0.00000727	0.00000645	0.00000623	0.00000682	0.00000565	0.00000424	0.00000291
P53849	YNL255C	0.00000838	0.00000785	0.00000736	0.00000739	0.00000769	0.00000695	0.0000113	0.00000855	0.00000936	0.0000109	0.0000115	0.0000155
Q06103	YPR108W	0.00000275	0.00000307	0.00000157	0.00000339	0.00000252	0.00000358	0.00000131	0.00000182	0.00000244	0.00000151	0.00000291	0.00000287
(P0CX52-P0CX51)	YDL083C YMR143W	0.0000143	0.00000869	0.0000119	0.000015	0.00000464	0.0000055	0.0000169	0.0000162	0.0000104	0.0000099	0.0000104	0.0000149
P32263	YER023W	0.00000505	0.00000661	0.00000288	0.00000531	0.00000747	0.00000272	0.00000241	0.00000488	0.00000291	0.00000211	0.00000291	0.00000245
Q10740	YNL045W	0.00000141	0.00000108	0.00000158	0.000002	0.0000018	0.00000153	0.00000103	0.00000114	0.00000149	0.00000219	0.00000175	0.00000169
P31383	YAL016W	0.00000182	0.00000143	0.00000127	0.00000135	0.0000014	0.00000199	0.00000092	0.000000437	0.00000111	0.00000181	0.00000162	0.00000184
Q08971	YPL225W	0.0000113	0.000013	0.0000155	0.00000603	0.0000127	0.000018	0.0000122	0.0000134	0.0000146	0.000014	0.0000172	0.0000123
Q02046	YKR080W	0.00000509	0.00000327	0.00000479	0.00000308	0.00000547	0.00000381	0.00000506	0.00000412	0.00000528	0.00000431	0.00000246	0.0000038
P21524	YER070W	0.000000924	0.000000865	0.000000768	0.000000667	0.00000101	0.00000101	0.00000068	0.000000612	0.00000114	0.000000933	0.000000533	0.000000564
Q12154	YDL100C	0.00000238	0.00000281	0.00000412	0.00000265	0.00000471	0.000004	0.00000221	0.00000415	0.00000454	0.00000154	0.00000212	0.00000326
P22147	YGL173C	0.00000066	0.000000249	0.000000524	0.000000504	0.000000308	0.000000446	0.000000553	0.000000271	0.000000297	0.000000484	0.000000668	0.000000561
P38081	YBR056W	0.0000026	0.00000204	0.00000279	0.0000031	0.00000367	0.00000332	0.00000332	0.0000021	0.0000023	0.000000912	0.00000158	0.000000374
(P0CX24-P0CX23)	YOR312C YMR242C	0.00000657	0.00000775	0.00000577	0.0000125	0.0000076	0.00000902	0.00000888	0.00000819	0.00000733	0.000012	0.00000735	0.0000049
P29704	YHR190W	0.0000017	0.00000121	0.00000217	0.00000188	0.00000196	0.00000101	0.00000157	0.00000104	0.00000231	0.000000782	0.00000082	0.000000963
P32602	YBL050W	0.00000401	0.00000298	0.00000407	0.00000515	0.00000292	0.00000347	0.00000581	0.00000396	0.00000355	0.00000269	0.00000356	0.0000051
P40413	YJR064W	0.00000256	0.00000112	0.00000235	0.00000226	0.00000235	0.000002	0.00000161	0.00000122	0.00000106	0.00000185	0.00000194	0.00000221
P11353	YDR044W	0.00000267	0.0000019	0.000000658	0.00000236	0.000000867	0.000000561	0.00000107	0.00000118	0.0000018	0.0000008	0.00000129	0.00000199
P38795	YHR074W	0.00000179	0.0000012	0.00000106	0.00000182	0.0000014	0.00000167	0.000000466	0.000000238	0.00000135	0.00000108	0.000000931	0.000000956
P35691	YKL056C	0.00000559	0.00000867	0.00000788	0.00000648	0.0000085	0.0000061	0.00000541	0.0000075	0.0000082	0.00000958	0.00001	0.00000844
P39986	YEL031W	0.000000285	0.000000124	0.00000048	0.000000711	0.000000741	0.000000409	0.00000021	5.85E-08	0.000000715	0.000000583	0.000000827	0.000000431
P10614	YHR007C	0.00000164	0.00000122	0.00000166	0.000000625	0.00000065	0.000000772	0.000000728	0.000000573	0.000000408	0.0000006	0.000000409	0.000000343
P38328	YBR234C	0.00000325	0.00000249	0.00000365	0.00000342	0.00000356	0.00000354	0.00000155	0.00000215	0.00000528	0.00000179	0.00000288	0.00000242
P00729	YMR297W	0.00000238	0.00000186	0.00000224	0.00000114	0.00000119	0.000000768	0.00000147	0.00000161	0.00000144	0.000000834	0.00000115	0.00000149
Q04013	YMR241W	0.00000217	0.00000411	0.00000427	0.00000387	0.00000199	0.00000311	0.0000021	0.00000291	0.00000192	0.00000184	0.00000319	0.00000268
P50085	YGR231C	0.00000366	0.00000343	0.00000255	0.00000471	0.00000267	0.00000399	0.00000329	0.00000297	0.00000325	0.00000246	0.00000258	0.00000398
P14843	YDR035W	0.00000343	0.00000449	0.00000334	0.00000248	0.00000258	0.00000132	0.00000353	0.00000278	0.00000249	0.00000144	0.00000108	0.000000906
P32379	YGR253C	0.00000695	0.00000447	0.00000567	0.00000334	0.00000438	0.00000146	0.00000512	0.00000563	0.00000516	0.00000589	0.00000617	0.00000798
P53852	YNL247W	0.00000118	0.000000391	0.000000534	0.00000124	0.000000383	0.000000636	0.000000711	0.000000956	0.000000517	0.00000119	0.00000125	0.000000721
Q12189	YOR095C	0.00000703	0.00000771	0.00000662	0.0000062	0.00000646	0.00000317	0.00000606	0.00000667	0.00000522	0.00000697	0.0000108	0.00000709
P38295	YBR177C	0.00000255	0.00000334	0.00000326	0.000000796	0.00000116	0.000000983	0.00000224	0.00000207	0.0000027	0.00000107	0.000000801	0.00000156
P53172	YGL056C	0.00000202	0.00000123	0.00000258	0.00000213	0.00000185	0.0000022	0.00000149	0.00000106	0.000000633	0.00000354	0.00000179	0.00000151
P38250	YBR086C	0.000000415	0.000000389	0.00000108	0.00000104	0.00000142	0.00000128	0.000000402	0.000000336	0.000000744	0.000000252	0.000000485	0.000000627
P53235	YGR054W	0.000000976	0.000000914	0.000000857	0.00000158	0.000000682	0.000000809	0.00000111	0.00000079	0.00000109	0.00000127	0.00000159	0.00000112
P05373	YGL040C	0.00000251	0.00000296	0.00000321	0.00000279	0.0000029	0.00000345	0.0000014	0.00000203	0.00000342	0.00000327	0.00000223	0.00000236
P20081	YNL135C	0.0000201	0.0000122	0.0000195	0.0000211	0.0000091	0.0000219	0.0000121	0.0000133	0.0000178	0.00000839	0.0000178	0.000015
P43588	YFR004W	0.00000296	0.00000597	0.0000026	0.00000261	0.00000343	0.00000246	0.00000469	0.00000441	0.00000331	0.00000386	0.00000405	0.0000034
Q99287	YOR165W	0.000000925	0.000000523	0.000000788	0.000000648	0.00000104	0.00000199	0.000000541	0.00000021	0.0000012	0.000000784	0.000000822	0.000000844
P23639	YML092C	0.00000618	0.00000474	0.0000043	0.00000446	0.00000464	0.00000437	0.00000295	0.00000597	0.00000448	0.00000259	0.00000767	0.0000055
Q07505	YDL086W	0.00000541	0.00000507	0.00000309	0.0000031	0.00000407	0.00000483	0.00000326	0.00000285	0.00000572	0.00000227	0.00000394	0.00000262
P53303	YGR211W	0.00000228	0.00000175	0.0000013	0.0000024	0.0000025	0.00000297	0.00000168	0.0000022	0.00000165	0.0000023	0.00000166	0.000000841
Q12068	YOL151W	0.000000887	0.000000453	0.000000618	0.000000783	0.000000815	0.000000967	0.00000185	0.00000256	0.00000408	0.0000149	0.0000136	0.0000122
Q05905	YLR301W	0.00000764	0.00000839	0.00000446	0.00000565	0.00000482	0.00000833	0.00000306	0.00000425	0.00000369	0.00000192	0.00000466	0.00000311
P32573	YNL202W	0.00000401	0.00000547	0.00000341	0.00000696	0.00000724	0.00000534	0.0000036	0.00000473	0.00000355	0.00000579	0.00000356	0.00000436
P07172	YIL116W	0.00000452	0.00000107	0.00000225	0.00000185	0.00000243	0.00000174	0.00000284	0.00000312	0.00000235	0.00000135	0.00000463	0.00000157
P38694	YHR039C	0.00000122	0.000000692	0.00000104	0.000000652	0.000000486	0.00000106	0.000000544	0.000000278	0.00000132	0.000000626	0.000000656	0.000000551
P07703	YPR110C	0.00000475	0.00000184	0.00000331	0.00000174	0.00000238	0.00000154	0.0000024	0.00000264	0.00000289	0.00000337	0.0000029	0.00000297
P36114	YKR018C	0.000000813	0.000000762	0.000000567	0.00000132	0.000000747	0.00000163	0.000000455	0.000000358	0.000000908	0.000000524	0.00000055	0.000000607
P32771	YDL168W	0.00000264	0.00000247	0.00000184	0.00000233	0.00000242	0.00000287	0.00000194	0.00000213	0.00000285	0.00000273	0.00000341	0.00000336
Q06142	YLR347C	0.000000478	0.00000108	0.000000438	0.000000698	0.000000727	0.000000521	0.000000352	0.000000387	0.000000857	0.000000819	0.00000139	0.000000722
P40093	YER156C	0.00000495	0.00000389	0.00000237	0.000003	0.00000188	0.0000016	0.00000305	0.00000119	0.00000301	0.00000288	0.00000369	0.0000031
P48015	YDR019C	0.00000364	0.00000286	0.00000213	0.0000022	0.00000229	0.00000165	0.00000268	0.00000161	0.00000271	0.00000128	0.00000134	0.00000113
P08067	YEL024W	0.00000503	0.00000594	0.00000351	0.00000559	0.00000252	0.00000549	0.0000037	0.00000627	0.00000819	0.00000537	0.0000034	0.00000473
P38687	YPL243W	0.00000167	0.000000552	0.00000298	0.00000147	0.00000125	0.000000417	0.00000123	0.000000667	0.00000121	0.00000228	0.000000732	0.00000174
P36017	YOR089C	0.00000284	0.00000615	0.00000276	0.0000025	0.00000364	0.00000432	0.00000384	0.00000149	0.00000582	0.0000024	0.000000315	0.00000389
P36018	YKR014C	0.00000157	0.00000523	0.00000235	0.00000213	0.0000031	0.00000263	0.00000248	0.00000127	0.00000299	0.00000473	0.00000214	0.0000018
P39926	YMR183C	0.00000313	0.0000016	0.00000218	0.0000021	0.00000362	0.00000186	0.00000125	0.00000193	0.00000211	0.00000202	0.00000212	0.00000178
P32867	YPL232W	0.00000114	0.000000579	0.000000792	0.000001	0.00000161	0.000000674	0.000000836	0.00000092	0.00000101	0.000000185	0.000000194	0.000000163
(P0CX85-P0CX84)	YDL136W YDL191W	0.00000843	0.0000131	0.00000973	0.00000743	0.00000554	0.00000658	0.0000175	0.0000138	0.00000747	0.00000938	0.00000749	0.00000629
P38616	YNL160W	0.00000438	0.00000281	0.00000209	0.00000386	0.00000471	0.00000327	0.0000027	0.00000354	0.00000211	0.00000311	0.00000326	0.00000224
P40364	YJL066C	0.00000397	0.00000682	0.00000348	0.00000642	0.00000669	0.00000794	0.00000449	0.00000405	0.00000267	0.00000256	0.00000268	0.00000455
Q03862	YDR101C	0.000000836	0.00000103	0.000000965	0.000000738	0.000000768	0.000000912	0.000000809	0.00000089	0.000000974	0.000000708	0.00000179	0.00000151
P32471	YAL003W	0.00000826	0.00000382	0.00000471	0.00000167	0.000000949	0.00000207	0.00000608	0.00000669	0.00000873	0.00000573	0.00000363	0.0000113
P39966	YER089C	0.000002	0.00000113	0.000000842	0.000000762	0.000000794	0.000000612	0.00000117	0.000000978	0.00000141	0.000000476	0.000000272	0.000000645
P34221	YBL056W	0.000000853	0.000000799	0.000000595	0.00000105	0.000000509	0.000000604	0.000000222	0.000000449	0.00000106	0.00000047	0.000000758	0.00000089
P04037	YGL187C	0.0000104	0.00000586	0.00000573	0.00000725	0.00000755	0.00000896	0.0000046	0.00000838	0.00000728	0.0000053	0.0000092	0.0000132
P25613	YCR010C	0.00000181	0.000000601	0.000000821	0.0000054	0.00000562	0.00000363	0.000000868	0.000000954	0.00000104	0.000000192	0.000000202	0.000000169
P32907	YNR002C	0.00000118	0	0.00000178	0.00000225	0.00000234	0.00000199	0.00000188	0.00000271	0.00000226	0	0	0
P25375	YCL057W	0.00000105	0.000000783	0.000000896	0.000000737	0.000000584	0.000000175	0.000000947	0.00000104	0.000000563	0.00000176	0.00000136	0.00000176
P51996	YGL210W	0.0000048	0.00000342	0.00000182	0.00000423	0.00000335	0.00000523	0.00000125	0.00000388	0.00000425	0.00000309	0.00000537	0.00000272
P38555	YER031C	0.00000362	0.00000339	0.00000181	0.00000529	0.00000333	0.00000395	0.00000124	0.00000293	0.00000321	0.00000403	0.00000423	0.0000027
Q12305	YOR285W	0.00000736	0.0000069	0.0000104	0.00000853	0.00000888	0.00000803	0.0000131	0.00000987	0.00000467	0.0000126	0.0000132	0.0000133
P36049	YKL172W	0.000000979	0.000000324	0.00000193	0.00000121	0.00000165	0.00000247	0.00000243	0.00000111	0.00000293	0.00000152	0.00000344	0.00000207
P38230	YBR046C	0.00000328	0.00000524	0.00000577	0.00000174	0.00000182	0.00000216	0.00000682	0.00000595	0.0000029	0.0000022	0.00000291	0.00000299
Q04067	YDR429C	0.00000538	0.00000504	0.00000185	0.00000235	0.00000175	0.00000135	0.00000396	0.0000052	0.00000477	0.00000456	0.00000392	0.00000329
P25451	YER094C	0.00000832	0.00000779	0.0000081	0.00000259	0.00000378	0.00000448	0.00000612	0.00000438	0.00000479	0.00000577	0.0000119	0.00000741
(P0CX49-P0CX50)	YOL120C YNL301C	0.00000625	0.00000446	0.00000436	0.000003	0.00000437	0.00000371	0.00000708	0.00000506	0.00000302	0.0000053	0.00000423	0.00000467
Q12265	YOL061W	0.00000144	0.00000102	0.00000319	0.00000195	0.00000166	0.00000119	0.00000106	0.000000633	0.0000016	0.00000187	0.00000128	0.00000165
Q04178	YDR399W	0.00000483	0.00000452	0.00000336	0.00000426	0.00000443	0.00000526	0.00000653	0.00000213	0.00000659	0.00000409	0.00000326	0.00000196
P47165	YJR133W	0	0.000000947	0.000000249	0.000000892	0.000000328	0.0000011	0.00000137	0.0000015	0.00000165	0	0.000000318	0.000000267
P15873	YBR088C	0.00000291	0.00000359	0.00000411	0.0000052	0.00000541	0.00000642	0.00000434	0.00000569	0.00000427	0.00000596	0.0000034	0.00000217
P27692	YML010W	0.000000458	0.000000541	0.000000586	0.000000742	0.000000648	0.000000769	0.000000337	0.000000681	0.000000511	0.000000295	0.000000407	0.000000431
P32787	YJR144W	0.0000066	0.00000619	0.00000799	0.00000241	0.00000508	0.00000392	0.00000569	0.00000535	0.00000685	0.00000305	0.00000174	0.00000338
P11745	YMR235C	0.00000244	0.00000181	0.00000247	0.00000262	0.00000177	0.00000265	0.00000219	0.00000197	0.00000315	0.00000206	0.00000131	0.00000222
P38067	YBR006W	0.00000263	0.00000246	0.00000126	0.00000272	0.00000372	0.00000287	0.00000133	0.00000179	0.00000233	0.000000923	0.000000968	0.000000813
P38061	YBL092W	0.00000814	0.00001	0.0000137	0.00000514	0.00000747	0.00000887	0.0000169	0.0000159	0.00000948	0.00000689	0.00000517	0.0000123
P32608	YGL252C	0.00000111	0.000000793	0.00000142	0.00000124	0.00000188	0.00000153	0.00000029	0.000000901	0.00000152	0.00000145	0.00000125	0.00000128
0	0	0.0000246	0.0000231	0.0000172	0.0000131	0.00000345	0.00000753	0.0000181	0.0000199	0.00000942	0.0000255	0.0000174	0.0000314
0	0	0.0000195	0.0000231	0.0000172	0.00000938	0.00000122	0.00000753	0.0000181	0.0000199	0.00000942	0.0000209	0.0000132	0.0000224
P38314	YBR214W	0.00000165	0.00000264	0.00000227	0.00000178	0.00000185	0.0000018	0.00000208	0.00000195	0.00000213	0.000000214	0.000000412	0.000000533
P41058	YDL061C	0.0000288	0.000027	0.0000201	0.0000254	0.0000123	0.0000314	0.0000278	0.0000386	0.0000255	0.0000174	0.0000256	0.0000282
